student_id,age,gender,category,state,preferred_stream,entrance_exam,entrance_score,board_percentage,extracurricular_score,admission_probability,admission_status,scholarship_eligibility
22141,20,female,ews,goa,nursing,cet,38,68.05,1,0.174,rejected,no
22142,20,other,obc,maharashtra,law,cet,51,81.09,0,0.26,rejected,no
22143,18,other,st,haryana,arts,cet,2,86.37,9,0.428,admitted,yes
22144,17,other,sc,rajasthan,management,cet,94,96.54,9,0.564,admitted,yes
22145,17,male,st,punjab,computer applications,cet,78,93.74,10,0.551,admitted,yes
22146,20,other,ews,gujarat,science,none,0,94.47,6,0.431,admitted,yes
22147,18,other,obc,andhra pradesh,nursing,cet,11,94.47,8,0.475,admitted,yes
22148,18,other,st,gujarat,commerce,cet,132,67.74,9,0.381,rejected,no
22149,19,other,sc,telangana,agriculture,cet,43,72.13,5,0.28,admitted,no
22150,20,male,obc,telangana,pharmacy,cet,157,58.75,2,0.205,rejected,no
22151,18,other,general,maharashtra,pharmacy,none,0,78.16,1,0.222,rejected,no
22152,18,other,st,sikkim,commerce,none,0,69.8,1,0.161,rejected,no
22153,20,male,st,manipur,medical,neet,479,98.57,1,0.693,admitted,yes
22154,17,female,ews,uttar pradesh,medical,neet,186,52.11,8,0.285,admitted,yes
22155,20,female,obc,bihar,medical,neet,138,74.27,4,0.341,admitted,no
22156,19,male,st,madhya pradesh,management,none,0,91.1,1,0.316,admitted,yes
22157,17,male,general,chhattisgarh,architecture,cet,96,82.81,3,0.357,rejected,no
22158,17,male,general,bihar,architecture,cet,164,93.21,10,0.605,admitted,yes
22159,19,male,sc,chhattisgarh,nursing,cet,145,98.12,10,0.628,rejected,no
22160,20,female,sc,andhra pradesh,nursing,cet,51,88.54,5,0.404,admitted,yes
22161,17,male,sc,tripura,law,none,0,71.02,6,0.261,rejected,no
22162,19,male,ews,odisha,management,none,0,59.51,1,0.087,rejected,no
22163,20,female,ews,madhya pradesh,engineering,jee,296,65.05,7,0.435,rejected,no
22164,19,male,general,sikkim,pharmacy,cet,31,50.44,10,0.204,rejected,no
22165,19,female,obc,manipur,law,cet,184,51.34,0,0.133,rejected,no
22166,17,female,sc,kerala,commerce,none,0,82.89,0,0.238,rejected,no
22167,19,female,ews,madhya pradesh,arts,none,0,93.97,6,0.428,rejected,no
22168,19,female,st,kerala,science,cet,34,67.68,3,0.205,rejected,no
22169,17,male,general,karnataka,pharmacy,cet,62,76.78,4,0.308,rejected,no
22170,18,male,st,sikkim,pharmacy,none,0,99.21,10,0.538,rejected,no
22171,20,female,obc,uttar pradesh,medical,neet,404,91.87,0,0.576,rejected,no
22172,20,female,general,chhattisgarh,law,none,0,93.78,5,0.408,admitted,yes
22173,17,other,st,punjab,commerce,cet,82,59.53,5,0.215,rejected,no
22174,19,male,obc,arunachal pradesh,arts,none,0,83.52,10,0.424,rejected,no
22175,19,male,st,rajasthan,agriculture,cet,19,72.53,0,0.176,rejected,no
22176,19,female,sc,uttar pradesh,law,none,0,52.51,9,0.181,rejected,no
22177,19,other,sc,odisha,architecture,none,0,86.12,10,0.443,admitted,yes
22178,20,male,obc,manipur,science,none,0,62.76,10,0.274,rejected,no
22179,18,male,obc,tripura,nursing,cet,185,80.74,2,0.384,rejected,no
22180,19,female,obc,rajasthan,law,none,0,71.34,5,0.245,rejected,no
22181,19,female,st,rajasthan,commerce,none,0,56.82,8,0.194,rejected,no
22182,19,female,sc,tripura,engineering,jee,134,80.19,4,0.382,admitted,no
22183,20,male,general,manipur,agriculture,cet,112,89.03,4,0.431,rejected,no
22184,17,female,general,sikkim,pharmacy,cet,178,64.37,3,0.278,rejected,no
22185,20,female,obc,telangana,medical,neet,7,79.6,10,0.401,admitted,yes
22186,19,male,sc,madhya pradesh,pharmacy,cet,97,83.87,1,0.329,rejected,no
22187,20,other,obc,odisha,commerce,none,0,74.74,0,0.179,rejected,no
22188,18,female,ews,mizoram,management,none,0,91.57,8,0.447,admitted,yes
22189,18,male,obc,uttar pradesh,science,none,0,89.76,1,0.306,rejected,no
22190,17,other,sc,mizoram,management,none,0,60.28,10,0.256,rejected,no
22191,20,other,obc,odisha,science,none,0,63.52,9,0.261,rejected,no
22192,20,male,obc,tripura,management,none,0,85.49,6,0.366,rejected,no
22193,18,other,ews,andhra pradesh,commerce,none,0,63.49,4,0.17,rejected,no
22194,17,female,obc,bihar,computer applications,none,0,87.04,6,0.377,admitted,yes
22195,19,male,general,himachal pradesh,pharmacy,cet,143,78.25,9,0.464,admitted,yes
22196,19,female,sc,odisha,medical,neet,564,52.74,5,0.49,rejected,no
22197,19,male,st,kerala,agriculture,cet,92,53.51,9,0.25,rejected,no
22198,17,other,sc,tamil nadu,agriculture,cet,121,51.86,6,0.203,rejected,no
22199,20,male,sc,assam,commerce,none,0,69.66,10,0.324,rejected,no
22200,18,female,ews,jharkhand,arts,none,0,73.3,1,0.187,rejected,no
22201,19,male,obc,bihar,engineering,jee,228,88.66,10,0.615,admitted,yes
22202,20,other,st,odisha,management,none,0,93.91,0,0.318,admitted,yes
22203,19,male,ews,haryana,law,none,0,97.6,4,0.418,rejected,no
22204,17,female,obc,gujarat,medical,neet,148,74.98,1,0.299,rejected,no
22205,20,female,sc,meghalaya,architecture,none,0,87.3,10,0.452,rejected,no
22206,19,female,obc,assam,science,none,0,85.33,0,0.256,admitted,yes
22207,20,female,st,tripura,science,cet,182,65.07,9,0.395,admitted,yes
22208,19,male,sc,andhra pradesh,nursing,none,0,71.56,2,0.192,rejected,no
22209,20,female,ews,himachal pradesh,management,none,0,90.78,2,0.332,rejected,no
22210,20,female,obc,maharashtra,medical,neet,505,67.35,7,0.593,admitted,no
22211,17,male,general,andhra pradesh,pharmacy,cet,74,58.2,5,0.2,rejected,no
22212,17,male,sc,arunachal pradesh,law,none,0,58.07,9,0.222,rejected,no
22213,17,male,st,uttar pradesh,medical,neet,108,83.21,1,0.332,admitted,no
22214,20,female,obc,meghalaya,medical,neet,334,79.92,2,0.478,rejected,no
22215,17,male,ews,andhra pradesh,agriculture,cet,94,58.13,9,0.285,rejected,no
22216,18,male,sc,jharkhand,medical,neet,316,72.79,0,0.378,rejected,no
22217,20,other,ews,himachal pradesh,architecture,none,0,89.03,8,0.428,rejected,no
22218,18,other,sc,andhra pradesh,nursing,none,0,88.34,10,0.459,rejected,no
22219,17,other,obc,manipur,arts,none,0,70,8,0.29,rejected,no
22220,18,other,ews,goa,architecture,cet,108,87.54,1,0.363,admitted,yes
22221,17,female,general,mizoram,law,cet,77,85.28,3,0.362,admitted,yes
22222,18,other,obc,punjab,architecture,cet,118,94.05,8,0.544,rejected,no
22223,19,other,st,karnataka,commerce,none,0,81.58,8,0.374,rejected,no
22224,19,male,ews,jharkhand,commerce,none,0,71.58,10,0.338,rejected,no
22225,19,male,obc,mizoram,pharmacy,cet,96,62.64,3,0.21,rejected,no
22226,17,other,sc,odisha,medical,neet,632,94.73,8,0.7310099999999984,admitted,yes
22227,20,other,sc,karnataka,pharmacy,cet,124,76.2,0,0.273,rejected,no
22228,18,other,st,sikkim,architecture,cet,121,87.35,0,0.352,admitted,yes
22229,18,female,sc,haryana,nursing,cet,1,59.71,5,0.162,rejected,no
22230,19,other,st,rajasthan,science,cet,57,77.11,9,0.398,admitted,yes
22231,17,other,st,jharkhand,medical,neet,624,60.89,3,0.553,admitted,no
22232,18,other,ews,nagaland,commerce,none,0,74.12,6,0.284,rejected,no
22233,18,female,general,uttar pradesh,computer applications,none,0,55.29,7,0.165,admitted,no
22234,17,male,st,punjab,law,none,0,76,3,0.243,rejected,no
22235,20,other,general,himachal pradesh,medical,neet,244,71.47,9,0.483,rejected,no
22236,18,other,general,manipur,science,none,0,83.09,6,0.349,rejected,no
22237,17,other,st,goa,computer applications,none,0,60.71,10,0.259,rejected,no
22238,18,female,obc,madhya pradesh,nursing,cet,174,85.02,9,0.534,rejected,no
22239,20,male,st,mizoram,medical,neet,87,96.39,2,0.431,rejected,no
22240,19,other,ews,arunachal pradesh,pharmacy,cet,36,84.09,7,0.398,rejected,no
22241,19,male,general,karnataka,nursing,cet,10,78.94,2,0.253,admitted,no
22242,20,male,sc,uttar pradesh,engineering,cet,23,74.28,8,0.337,admitted,yes
22243,17,male,general,uttar pradesh,medical,neet,54,84.93,2,0.326,rejected,no
22244,19,male,ews,sikkim,law,cet,141,99.44,9,0.617,rejected,no
22245,18,female,ews,odisha,engineering,jee,198,83.91,8,0.524,rejected,no
22246,19,male,ews,nagaland,pharmacy,cet,190,56.34,2,0.21,rejected,no
22247,20,female,ews,maharashtra,management,none,0,52.45,4,0.09,rejected,no
22248,17,female,obc,mizoram,arts,cet,17,54.49,8,0.189,rejected,no
22249,17,female,obc,gujarat,nursing,none,0,50.44,6,0.11,rejected,no
22250,20,female,ews,manipur,agriculture,none,0,87.59,7,0.4,rejected,no
22251,18,female,st,manipur,management,cet,29,69.67,8,0.307,rejected,no
22252,18,other,obc,assam,pharmacy,cet,120,61.67,8,0.31,rejected,no
22253,17,male,obc,haryana,medical,neet,591,81.15,5,0.714,admitted,no
22254,18,male,general,himachal pradesh,science,cet,126,94.46,3,0.462,admitted,yes
22255,17,other,general,nagaland,nursing,none,0,52.08,10,0.196,rejected,no
22256,17,male,st,himachal pradesh,pharmacy,cet,190,60.75,9,0.369,rejected,no
22257,17,other,obc,goa,law,none,0,60.14,4,0.146,admitted,no
22258,17,male,ews,rajasthan,management,cet,141,52.68,1,0.132,rejected,no
22259,20,other,ews,maharashtra,science,none,0,56.14,9,0.208,rejected,no
22260,20,male,sc,meghalaya,commerce,none,0,66.44,8,0.264,admitted,yes
22261,20,male,obc,himachal pradesh,arts,none,0,75.39,2,0.22,rejected,no
22262,17,female,general,karnataka,agriculture,cet,163,63.66,1,0.227,admitted,no
22263,18,female,obc,meghalaya,law,cet,40,97.7,1,0.391,rejected,no
22264,18,other,st,himachal pradesh,engineering,jee,165,56.29,1,0.174,rejected,no
22265,19,female,st,tripura,law,none,0,89.49,5,0.377,rejected,no
22266,17,other,st,tamil nadu,commerce,none,0,80.16,8,0.364,rejected,no
22267,17,other,ews,uttar pradesh,law,none,0,52.09,9,0.178,rejected,no
22268,20,male,st,rajasthan,nursing,cet,66,56.29,4,0.162,rejected,no
22269,18,male,sc,assam,commerce,none,0,70.31,2,0.183,admitted,no
22270,20,male,obc,sikkim,commerce,cet,184,85.58,7,0.509,rejected,no
22271,17,other,obc,gujarat,law,none,0,94.31,7,0.448,admitted,yes
22272,20,other,obc,karnataka,engineering,jee,239,53.57,6,0.295,rejected,no
22273,19,other,ews,karnataka,science,none,0,83.62,2,0.28,rejected,no
22274,20,male,sc,madhya pradesh,engineering,jee,3,70.1,6,0.256,admitted,no
22275,19,female,obc,rajasthan,agriculture,cet,48,95.06,4,0.432,rejected,no
22276,20,other,general,manipur,computer applications,none,0,78.39,5,0.296,rejected,no
22277,18,other,general,maharashtra,medical,neet,620,79.66,1,0.65,admitted,no
22278,18,female,ews,chhattisgarh,arts,none,0,93.08,8,0.458,rejected,no
22279,17,male,obc,rajasthan,medical,neet,634,63.28,0,0.579,rejected,no
22280,17,other,general,jharkhand,computer applications,none,0,80.09,3,0.273,rejected,no
22281,20,other,obc,nagaland,medical,neet,498,61.14,6,0.525,rejected,no
22282,18,male,sc,madhya pradesh,architecture,cet,149,91.92,7,0.531,rejected,no
22283,17,female,ews,mizoram,pharmacy,cet,77,95.08,6,0.488,rejected,no
22284,18,other,ews,nagaland,computer applications,none,0,69.65,3,0.197,rejected,no
22285,18,other,general,manipur,agriculture,cet,183,96.73,3,0.517,admitted,yes
22286,19,other,sc,kerala,nursing,none,0,98.59,1,0.371,admitted,yes
22287,17,other,ews,odisha,commerce,cet,172,60.41,0,0.191,rejected,no
22288,17,male,st,chhattisgarh,computer applications,none,0,80.44,1,0.239,rejected,no
22289,19,male,sc,uttar pradesh,science,cet,140,63.41,2,0.227,rejected,no
22290,17,female,obc,kerala,medical,neet,530,62.21,4,0.518,rejected,no
22291,18,female,st,uttar pradesh,agriculture,none,0,70.37,0,0.147,admitted,no
22292,19,female,sc,maharashtra,agriculture,cet,23,67.2,4,0.213,rejected,no
22293,19,male,obc,bihar,management,none,0,73.49,10,0.352,admitted,yes
22294,17,male,st,mizoram,arts,none,0,55.8,8,0.187,rejected,no
22295,19,female,ews,maharashtra,arts,cet,159,70.2,5,0.344,rejected,no
22296,17,other,ews,tamil nadu,computer applications,none,0,52.64,3,0.073,rejected,no
22297,17,other,ews,sikkim,science,none,0,87.01,3,0.323,admitted,yes
22298,17,male,st,gujarat,pharmacy,cet,181,66.8,8,0.389,admitted,yes
22299,19,male,st,punjab,arts,none,0,69.53,7,0.268,rejected,no
22300,19,male,obc,manipur,science,none,0,63.97,0,0.101,rejected,no
22301,19,other,obc,kerala,pharmacy,cet,57,60.75,5,0.207,admitted,no
22302,17,male,general,karnataka,management,none,0,67.41,2,0.162,admitted,no
22303,18,other,general,nagaland,science,none,0,51.86,1,0.04199,rejected,no
22304,17,female,ews,nagaland,management,none,0,83.06,10,0.421,admitted,yes
22305,18,female,sc,tamil nadu,nursing,cet,171,77.4,3,0.368,rejected,no
22306,17,other,sc,tamil nadu,agriculture,cet,115,67.75,3,0.26,admitted,no
22307,19,female,general,gujarat,agriculture,cet,198,64.48,7,0.365,rejected,no
22308,20,female,general,madhya pradesh,arts,none,0,90.26,4,0.364,rejected,no
22309,20,female,general,uttar pradesh,management,none,0,60.1,9,0.236,rejected,no
22310,17,female,sc,sikkim,management,none,0,50.7,4,0.077,rejected,no
22311,17,female,sc,kerala,nursing,cet,71,57.64,6,0.212,rejected,no
22312,17,male,general,andhra pradesh,pharmacy,cet,172,76.43,9,0.471,rejected,no
22313,20,male,st,goa,agriculture,none,0,93.81,8,0.463,admitted,yes
22314,20,other,general,telangana,pharmacy,cet,131,82.45,7,0.45,admitted,no
22315,17,female,ews,odisha,computer applications,none,0,53.58,1,0.044,rejected,no
22316,20,female,ews,rajasthan,arts,none,0,88.84,1,0.3,rejected,no
22317,19,other,st,rajasthan,engineering,cet,91,63.06,7,0.283,rejected,no
22318,17,female,sc,bihar,arts,cet,147,73.94,9,0.436,rejected,no
22319,18,male,st,meghalaya,arts,none,0,81.56,7,0.356,rejected,no
22320,18,female,obc,nagaland,computer applications,none,0,75.15,3,0.237,rejected,no
22321,20,female,ews,assam,management,none,0,66.78,7,0.248,rejected,no
22322,17,other,ews,maharashtra,architecture,none,0,54.22,9,0.194,admitted,yes
22323,17,other,st,gujarat,science,none,0,53.84,0,0.04199,rejected,no
22324,19,other,ews,uttar pradesh,management,none,0,87.83,9,0.438,admitted,yes
22325,18,other,obc,gujarat,management,none,0,58.84,2,0.1,rejected,no
22326,18,other,ews,haryana,nursing,cet,80,95.23,0,0.382,rejected,no
22327,20,other,general,telangana,commerce,none,0,54.43,5,0.122,rejected,no
22328,20,female,st,meghalaya,management,none,0,63.6,5,0.189,rejected,no
22329,19,other,obc,tripura,engineering,cet,129,76.58,8,0.425,rejected,no
22330,20,male,ews,maharashtra,management,none,0,73.5,9,0.334,rejected,no
22331,20,female,sc,chhattisgarh,computer applications,none,0,83.06,1,0.258,admitted,no
22332,19,female,general,goa,computer applications,none,0,89.7,8,0.433,rejected,no
22333,20,male,obc,chhattisgarh,law,none,0,82.18,1,0.251,rejected,no
22334,17,female,ews,sikkim,law,none,0,60.34,6,0.184,rejected,no
22335,17,male,ews,andhra pradesh,engineering,jee,149,55.15,1,0.155,rejected,no
22336,20,other,obc,punjab,law,cet,175,95.03,10,0.626,admitted,yes
22337,17,female,obc,kerala,management,none,0,71.71,2,0.194,rejected,no
22338,19,female,general,manipur,nursing,cet,109,85.08,0,0.328,rejected,no
22339,18,female,general,sikkim,medical,neet,92,82.81,8,0.445,admitted,yes
22340,20,male,general,tripura,pharmacy,cet,134,73.27,9,0.422,admitted,yes
22341,19,female,obc,haryana,science,none,0,69.24,3,0.194,rejected,no
22342,17,male,general,tripura,arts,none,0,82.85,9,0.401,rejected,no
22343,18,other,general,telangana,computer applications,cet,110,57.39,9,0.291,admitted,yes
22344,19,male,st,sikkim,engineering,cet,123,83.31,3,0.379,admitted,no
22345,20,male,ews,bihar,engineering,cet,107,84.99,3,0.38,rejected,no
22346,20,other,ews,bihar,science,none,0,74.85,0,0.18,rejected,no
22347,20,male,ews,andhra pradesh,commerce,none,0,86.83,4,0.34,rejected,no
22348,20,other,general,telangana,computer applications,none,0,64.06,9,0.265,admitted,yes
22349,20,male,general,tripura,commerce,none,0,90.87,4,0.369,rejected,no
22350,19,female,ews,haryana,nursing,none,0,59.11,6,0.175,admitted,no
22351,18,other,general,maharashtra,nursing,cet,159,78.2,1,0.33,rejected,no
22352,19,other,st,manipur,computer applications,cet,149,85.68,2,0.395,rejected,no
22353,20,female,general,karnataka,law,none,0,79.5,0,0.214,admitted,no
22354,18,other,general,uttar pradesh,computer applications,cet,143,50.44,10,0.279,admitted,yes
22355,20,other,st,tripura,medical,neet,348,60.21,9,0.471,admitted,yes
22356,19,male,st,gujarat,agriculture,none,0,57.23,3,0.107,rejected,no
22357,17,male,general,manipur,arts,none,0,56.13,9,0.207,admitted,yes
22358,20,male,general,goa,law,none,0,86.96,3,0.322,rejected,no
22359,20,male,ews,assam,agriculture,cet,54,90.12,8,0.472,rejected,no
22360,19,male,obc,tamil nadu,medical,neet,182,74.92,8,0.448,admitted,yes
22361,17,female,ews,tamil nadu,medical,neet,216,89.54,7,0.559,admitted,yes
22362,17,other,sc,andhra pradesh,architecture,cet,50,74.07,5,0.299,rejected,no
22363,20,female,ews,manipur,nursing,cet,146,51.88,7,0.239,rejected,no
22364,17,male,ews,chhattisgarh,agriculture,none,0,92.99,9,0.475,rejected,no
22365,18,other,st,manipur,nursing,cet,66,84.8,5,0.387,rejected,no
22366,19,female,general,himachal pradesh,law,none,0,53.5,7,0.152,admitted,no
22367,17,other,ews,maharashtra,architecture,cet,181,91.03,2,0.456,admitted,yes
22368,20,female,obc,punjab,computer applications,none,0,96.82,2,0.376,admitted,yes
22369,19,female,obc,assam,science,cet,83,79.34,10,0.45,rejected,no
22370,17,female,sc,madhya pradesh,agriculture,cet,161,80.97,0,0.333,rejected,no
22371,18,other,obc,himachal pradesh,agriculture,cet,137,86.64,9,0.521,rejected,no
22372,18,male,st,karnataka,engineering,cet,199,68.01,6,0.373,rejected,no
22373,17,female,obc,tripura,law,cet,84,64.82,10,0.345,rejected,no
22374,20,other,ews,telangana,law,none,0,59.72,9,0.234,rejected,no
22375,18,male,general,mizoram,computer applications,none,0,50.69,0,0.04199,rejected,no
22376,19,male,sc,punjab,law,cet,19,61.59,6,0.205,rejected,no
22377,19,female,ews,karnataka,nursing,cet,44,72.8,1,0.213,admitted,no
22378,17,other,ews,mizoram,law,none,0,73.67,8,0.317,rejected,no
22379,19,other,ews,madhya pradesh,law,none,0,98.4,10,0.533,admitted,yes
22380,18,female,st,himachal pradesh,commerce,cet,23,85.14,2,0.307,rejected,no
22381,17,female,sc,rajasthan,agriculture,none,0,76.8,0,0.194,rejected,no
22382,18,female,obc,tamil nadu,law,none,0,60.82,5,0.169,admitted,no
22383,19,female,obc,jharkhand,law,none,0,63.16,3,0.15,rejected,no
22384,17,other,sc,gujarat,management,none,0,58.07,9,0.222,rejected,no
22385,20,female,obc,karnataka,computer applications,none,0,60.3,3,0.129,rejected,no
22386,19,female,obc,tripura,management,none,0,65.88,7,0.242,rejected,no
22387,18,other,st,rajasthan,medical,neet,97,81.64,0,0.295,rejected,no
22388,19,male,st,gujarat,nursing,cet,163,76.57,2,0.339,admitted,no
22389,18,other,sc,mizoram,computer applications,none,0,67.65,5,0.218,rejected,no
22390,19,other,obc,sikkim,management,none,0,90.86,2,0.333,rejected,no
22391,17,female,general,jharkhand,pharmacy,cet,140,82.63,8,0.476,rejected,no
22392,19,female,obc,telangana,computer applications,none,0,60.46,6,0.184,rejected,no
22393,17,female,obc,tripura,management,none,0,66.43,3,0.173,rejected,no
22394,17,female,ews,goa,commerce,none,0,79.22,0,0.212,admitted,no
22395,18,female,obc,meghalaya,law,none,0,92.84,5,0.401,admitted,yes
22396,17,other,ews,goa,engineering,jee,110,53.42,0,0.098,rejected,no
22397,18,male,sc,nagaland,engineering,jee,33,88.26,1,0.318,rejected,no
22398,17,female,sc,assam,pharmacy,cet,178,62.2,5,0.299,rejected,no
22399,17,female,obc,mizoram,computer applications,none,0,78.32,9,0.369,rejected,no
22400,17,female,st,himachal pradesh,computer applications,none,0,63.86,0,0.1,rejected,no
22401,20,other,ews,maharashtra,computer applications,cet,59,53.59,8,0.211,rejected,no
22402,19,male,ews,maharashtra,arts,none,0,51.72,0,0.04199,rejected,no
22403,17,female,ews,uttar pradesh,pharmacy,cet,109,75.88,2,0.297,rejected,no
22404,17,male,general,assam,computer applications,none,0,91.67,1,0.32,rejected,no
22405,20,male,ews,meghalaya,engineering,jee,63,84.96,0,0.296,rejected,no
22406,19,female,st,bihar,architecture,none,0,97.41,1,0.362,rejected,no
22407,20,other,sc,mizoram,arts,none,0,75.95,3,0.242,rejected,no
22408,17,male,obc,karnataka,commerce,cet,133,74.52,4,0.34,rejected,no
22409,18,male,sc,chhattisgarh,pharmacy,cet,16,54.23,3,0.096,rejected,no
22410,17,male,ews,chhattisgarh,arts,cet,63,83.29,7,0.411,admitted,no
22411,18,female,sc,bihar,architecture,cet,176,84.76,6,0.479,rejected,no
22412,17,other,general,rajasthan,management,cet,3,66.99,0,0.125,rejected,no
22413,17,other,st,telangana,pharmacy,none,0,55.14,10,0.218,rejected,no
22414,19,male,st,himachal pradesh,pharmacy,cet,14,73.52,2,0.216,admitted,no
22415,20,other,st,jharkhand,arts,cet,117,52.25,0,0.095,admitted,no
22416,19,male,obc,arunachal pradesh,engineering,jee,71,99.18,7,0.532,admitted,yes
22417,20,female,obc,chhattisgarh,arts,none,0,91.97,10,0.486,admitted,yes
22418,20,other,sc,chhattisgarh,pharmacy,cet,68,89.08,5,0.42,admitted,yes
22419,20,other,ews,tripura,arts,none,0,77.87,6,0.311,rejected,no
22420,17,other,ews,haryana,engineering,jee,51,53.74,0,0.061,rejected,no
22421,18,male,general,rajasthan,pharmacy,cet,24,88.58,0,0.296,rejected,no
22422,19,other,general,bihar,pharmacy,cet,170,54.5,3,0.201,rejected,no
22423,20,female,general,chhattisgarh,agriculture,cet,131,81.49,1,0.335,admitted,no
22424,20,female,ews,goa,nursing,cet,179,82.65,9,0.521,rejected,no
22425,19,female,ews,chhattisgarh,pharmacy,cet,187,68.99,0,0.263,rejected,no
22426,18,female,obc,goa,medical,neet,398,61.12,0,0.348,admitted,no
22427,18,male,ews,haryana,computer applications,none,0,73.35,6,0.278,admitted,no
22428,17,other,sc,karnataka,law,none,0,93.41,5,0.406,rejected,no
22429,18,other,obc,chhattisgarh,architecture,cet,10,60.9,5,0.176,admitted,no
22430,17,male,st,maharashtra,computer applications,cet,140,56.06,0,0.138,admitted,no
22431,20,male,general,jharkhand,architecture,cet,164,98.48,7,0.589,rejected,no
22432,17,male,general,mizoram,law,cet,168,58.69,5,0.267,rejected,no
22433,18,female,obc,meghalaya,agriculture,cet,152,62.76,9,0.358,rejected,no
22434,20,male,st,telangana,arts,none,0,93.04,3,0.367,rejected,no
22435,20,other,ews,mizoram,architecture,none,0,75.87,6,0.296,admitted,no
22436,18,other,sc,nagaland,pharmacy,cet,61,79.88,2,0.294,rejected,no
22437,18,other,sc,sikkim,computer applications,none,0,83.22,9,0.404,admitted,yes
22438,19,male,sc,goa,agriculture,cet,7,64.95,6,0.222,rejected,no
22439,20,other,general,tamil nadu,science,none,0,58.15,8,0.204,rejected,no
22440,20,female,st,kerala,agriculture,cet,103,71.34,2,0.26,admitted,no
22441,19,male,ews,nagaland,architecture,cet,148,99.21,4,0.529,admitted,yes
22442,18,female,sc,odisha,commerce,none,0,60.22,10,0.255,rejected,no
22443,18,male,st,goa,architecture,cet,1,99.16,10,0.539,admitted,yes
22444,19,other,obc,manipur,nursing,cet,142,70.14,7,0.368,rejected,no
22445,20,male,ews,haryana,architecture,cet,49,67.54,3,0.214,rejected,no
22446,17,male,general,chhattisgarh,medical,neet,75,55.4,3,0.144,rejected,no
22447,20,male,general,tamil nadu,law,none,0,53.06,4,0.094,rejected,no
22448,18,female,ews,rajasthan,science,none,0,53.27,5,0.114,rejected,no
22449,17,other,sc,chhattisgarh,commerce,none,0,89.49,4,0.359,admitted,yes
22450,17,other,sc,goa,management,none,0,95.16,4,0.4,admitted,yes
22451,18,female,ews,assam,medical,neet,376,86.58,6,0.627,admitted,yes
22452,17,male,obc,himachal pradesh,agriculture,cet,187,86.31,0,0.389,rejected,no
22453,17,male,obc,gujarat,agriculture,cet,66,69.4,4,0.257,rejected,no
22454,18,female,general,punjab,science,none,0,63.01,1,0.112,rejected,no
22455,20,other,sc,karnataka,commerce,none,0,71.06,7,0.28,rejected,no
22456,19,male,st,uttar pradesh,commerce,none,0,68.77,7,0.263,rejected,no
22457,17,other,ews,manipur,engineering,jee,160,52.83,2,0.164,rejected,no
22458,19,male,sc,telangana,engineering,jee,42,61.02,3,0.162,rejected,no
22459,18,other,general,assam,management,none,0,53.66,8,0.171,rejected,no
22460,19,male,general,uttar pradesh,law,none,0,76.96,4,0.268,admitted,no
22461,17,other,obc,himachal pradesh,science,cet,109,88.1,4,0.422,rejected,no
22462,17,male,ews,karnataka,pharmacy,cet,18,75.34,3,0.25,rejected,no
22463,18,male,sc,meghalaya,science,none,0,78.75,7,0.335,rejected,no
22464,20,male,ews,kerala,architecture,cet,185,92.92,2,0.472,admitted,yes
22465,19,male,ews,himachal pradesh,science,cet,170,87.36,8,0.531,rejected,no
22466,17,other,ews,chhattisgarh,science,cet,61,87.17,0,0.311,rejected,no
22467,20,male,obc,karnataka,agriculture,none,0,80.61,6,0.331,admitted,no
22468,20,female,sc,madhya pradesh,commerce,cet,150,71.04,7,0.38,admitted,no
22469,19,other,general,bihar,commerce,none,0,52.59,0,0.04199,rejected,no
22470,19,female,obc,rajasthan,computer applications,none,0,97.53,10,0.526,rejected,no
22471,17,other,obc,chhattisgarh,arts,none,0,77.45,2,0.235,admitted,no
22472,19,other,general,arunachal pradesh,medical,neet,397,55.31,2,0.342,rejected,no
22473,20,other,general,himachal pradesh,computer applications,cet,157,55.52,3,0.2,rejected,no
22474,18,other,obc,himachal pradesh,engineering,cet,45,85.3,2,0.322,admitted,yes
22475,17,male,general,haryana,law,none,0,53.61,4,0.098,rejected,no
22476,20,male,st,tripura,arts,none,0,52.63,10,0.2,rejected,no
22477,19,male,obc,meghalaya,architecture,none,0,81.62,8,0.374,rejected,no
22478,19,male,obc,chhattisgarh,pharmacy,cet,136,82.5,8,0.472,rejected,no
22479,19,male,general,maharashtra,pharmacy,none,0,76.47,4,0.264,admitted,no
22480,17,male,sc,haryana,agriculture,cet,185,79.33,2,0.373,rejected,no
22481,17,other,general,tripura,architecture,cet,34,92.72,7,0.46,rejected,no
22482,20,other,sc,tripura,engineering,jee,162,64.61,8,0.36,rejected,no
22483,20,female,ews,meghalaya,engineering,jee,220,57.53,9,0.366,admitted,yes
22484,17,other,st,himachal pradesh,arts,none,0,90.11,1,0.309,rejected,no
22485,19,female,general,bihar,engineering,jee,224,66.85,8,0.418,admitted,yes
22486,19,female,general,sikkim,agriculture,cet,111,57.13,2,0.162,rejected,no
22487,18,other,ews,andhra pradesh,computer applications,none,0,88.85,9,0.445,admitted,yes
22488,19,male,ews,haryana,management,none,0,81.51,8,0.374,admitted,yes
22489,20,male,obc,manipur,management,none,0,91.6,6,0.411,admitted,yes
22490,20,female,sc,gujarat,architecture,cet,114,74.08,2,0.287,rejected,no
22491,17,male,obc,odisha,arts,cet,3,77.05,1,0.216,rejected,no
22492,18,other,sc,chhattisgarh,engineering,jee,176,76.82,0,0.313,admitted,no
